date,data,url,
2013-07-28,"Vedanta hopes to complete Sesa Goa, Sterlite merger in a month",https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/vedanta-hopes-to-complete-sesa-goa-sterlite-merger-in-a-month/articleshow/21422779.cms,
2013-04-01,Sterlite Copper highlights its social efforts,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/sterlite-copper-highlights-its-social-efforts/articleshow/19322135.cms,
2012-04-25,"Sterlite Q4 profit down 33.67% to Rs 1,277 crore",https://economictimes.indiatimes.com/news/news-by-company/earnings/earnings-news/sterlite-q4-profit-down-3367-to-rs-1277-crore/articleshow/12868823.cms,
2015-02-20,Sesa Sterlite to be renamed as Vedanta Ltd,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/sesa-sterlite-to-be-renamed-as-vedanta-ltd/articleshow/46313478.cms,
2012-05-17,Sterlite shareholders to consider key merger on June 21,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/sterlite-shareholders-to-consider-key-merger-on-june-21/articleshow/13228717.cms,
2012-10-22,"Sterlite Industries Q2 PAT seen at Rs 1,250 crore",https://economictimes.indiatimes.com/markets/stocks/earnings/sterlite-industries-q2-pat-seen-at-rs-1250-crore/articleshow/16914879.cms,
2015-02-23,Sesa Sterlite shares up 3% as Balco bags 2 coal mines,https://economictimes.indiatimes.com/markets/stocks/news/sesa-sterlite-shares-up-3-as-balco-bags-2-coal-mines/articleshow/46342590.cms,
2014-04-23,Sesa Sterlite working to get Supreme Court nod to reopen Goa mines,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/sesa-sterlite-working-to-get-supreme-court-nod-to-reopen-goa-mines/articleshow/34084725.cms,
2016-05-14,Sterlite Technologies in talks to deploy long-lasting smart networks,https://economictimes.indiatimes.com/news/company/corporate-trends/sterlite-technologies-in-talks-to-deploy-long-lasting-smart-networks/articleshow/52262977.cms,
2014-04-21,Sesa Sterlite rallies as SC allows iron ore mining in Goa,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/sesa-sterlite-rallies-as-sc-allows-iron-ore-mining-in-goa/articleshow/34044865.cms,
2011-02-10,Sterlite Tech bags transmission contract, stock up,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/sterlite-tech-bags-transmission-contract-stock-up/articleshow/7466463.cms
2014-10-29,"Sesa Sterlite posts Rs 1,619-crore profit in second quarter",https://economictimes.indiatimes.com/markets/stocks/earnings/sesa-sterlite-posts-rs-1619-crore-profit-in-second-quarter/articleshow/44972850.cms,
2013-10-31,"Sesa Sterlite posts net profit of Rs 2,394.37 crore in September quarter",https://economictimes.indiatimes.com/markets/stocks/earnings/sesa-sterlite-posts-net-profit-of-rs-239437-crore-in-september-quarter/articleshow/25008609.cms,
2014-08-01,Sesa Sterlite gets nod for Lanjigarh Expansion,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/sesa-sterlite-gets-nod-for-lanjigarh-expansion/articleshow/39410409.cms,
2012-09-11,"Shares of Sterlite, Sesa Goa drop after Goa suspends mining activity",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/shares-of-sterlite-sesa-goa-drop-after-goa-suspends-mining-activity/articleshow/16347234.cms,
2015-01-22,Sesa Sterlite rallies as Goa approves mining lease renewal,https://economictimes.indiatimes.com/markets/stocks/news/sesa-sterlite-rallies-as-goa-approves-mining-lease-renewal/articleshow/45975214.cms,
2013-08-27,"Brokers’ picks: Hexa Tech, Sesa Sterlite",https://economictimes.indiatimes.com/markets/stocks/views/recommendations/brokers-picks-hexa-tech-sesa-sterlite/articleshow/22080959.cms,
2015-07-05,Digital India: Sterlite to invest Rs 400 crore, up optic fibre capacity to 30 million km,https://economictimes.indiatimes.com/news/india-unlimited/digital-governance/digital-india-sterlite-to-invest-rs-400-crore-up-optic-fibre-capacity-to-30-million-km/articleshow/47956415.cms
2011-04-25,Look at Sterlite Industries from a long term perspective: P Phani Sekhar,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/look-at-sterlite-industries-from-a-long-term-perspective-p-phani-sekhar/articleshow/8080231.cms,
2016-01-10,Sterlite Grid gets letter of intent for Odisha project,https://economictimes.indiatimes.com/industry/energy/power/sterlite-grid-gets-letter-of-intent-for-odisha-project/articleshow/50521333.cms,
2014-01-22,"Mover & Shakers on D-Street: Sesa Sterlite, Wipro, Tata Motors, Suzlon",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/mover-shakers-on-d-street-sesa-sterlite-wipro-tata-motors-suzlon/articleshow/29174350.cms,
2013-08-12,Decks cleared for Sesa Goa-Sterlite merger with Bombay High Court nod,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/decks-cleared-for-sesa-goa-sterlite-merger-with-bombay-high-court-nod/articleshow/21783708.cms,
2012-06-19,Sterlite Tech secures Rs 2200 cr debt for 2 transmission projects,https://economictimes.indiatimes.com/news/news-by-industry/energy/power/sterlite-tech-secures-rs-2200-cr-debt-for-2-transmission-projects/articleshow/14264889.cms,
2012-07-13,Sell Sterlite Industries with target of 102: Deepak Mohoni,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/sell-sterlite-industries-with-target-of-102-deepak-mohoni/articleshow/14861981.cms,
2011-12-29,Sterlite Industries may be asked to buy residual government stake in Balco,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods-/-svs/metals-mining/sterlite-industries-may-be-asked-to-buy-residual-government-stake-in-balco/articleshow/11286796.cms,
2013-04-29,Tribunal transfers Sterlite case to Principal Bench at Delhi,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/tribunal-transfers-sterlite-case-to-principal-bench-at-delhi/articleshow/19780199.cms,
2013-06-17,Sterlite unit starts functioning under expert panel's vigil,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/sterlite-unit-starts-functioning-under-expert-panels-vigil/articleshow/20628152.cms,
2015-02-23,Coal auction a positive trigger for Sesa Sterlite, buy from a 6-8 months perspective: Harendra Kumar,https://economictimes.indiatimes.com/markets/stocks/recos/coal-auction-a-positive-trigger-for-sesa-sterlite-buy-from-a-6-8-months-perspective-harendra-kumar/articleshow/46338918.cms
2013-09-20,Sterlite Grid bags 2 power transmission contracts,https://economictimes.indiatimes.com/industry/energy/power/sterlite-grid-bags-2-power-transmission-contracts/articleshow/22805042.cms,
2013-04-29,"In unexpected move, National Green Tribunal's southern bench shifts Sterlite case to Delhi",https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/in-unexpected-move-national-green-tribunals-southern-bench-shifts-sterlite-case-to-delhi/articleshow/19782575.cms,
2014-03-06,Sesa-Sterlite $3.9 billion merger ranked 2nd in top 10 global M&A list,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/sesa-sterlite-39-billion-merger-ranked-2nd-in-top-10-global-ma-list/articleshow/31494054.cms,
2012-02-26,"Vedanta set to merge Sterlite, Sesa Goa to cut debt",https://economictimes.indiatimes.com/news/news-by-industry/indl-goods-/-svs/metals-mining/vedanta-set-to-merge-sterlite-sesa-goa-to-cut-debt/articleshow/12036602.cms,
2011-10-28,"Metal shares surge, Hindalco, Sterlite Industries rally",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/metal-shares-surge-hindalco-sterlite-industries-rally/articleshow/10516522.cms,
2011-04-22,"Niyamgiri bauxite mining project: SC issues notice to MoEF, Orissa govt, Sterlite",https://economictimes.indiatimes.com/news/politics/nation/niyamgiri-bauxite-mining-project-sc-issues-notice-to-moef-orissa-govt-sterlite/articleshow/8053692.cms,
2013-04-02,"Vedanta Group firm Sterlite Industries welcomes Supreme Court verdict, to operate Tamil Nadu plant",https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/vedanta-group-firm-sterlite-industries-welcomes-supreme-court-verdict-to-operate-tamil-nadu-plant/articleshow/19344114.cms,
2014-06-16,Sesa Sterlite hopes to start mining in Goa in 2nd half of fiscal,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/sesa-sterlite-hopes-to-start-mining-in-goa-in-2nd-half-of-fiscal/articleshow/36671882.cms,
2013-04-03,SC asks Sterlite to pay Rs100 Crore for flouting green laws,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/sc-asks-sterlite-to-pay-rs100-crore-for-flouting-green-laws/articleshow/19353627.cms,
2011-01-27,Sterlite Tech to develop 765kV transmission system,https://economictimes.indiatimes.com/news/news-by-industry/energy/power/sterlite-tech-to-develop-765kv-transmission-system/articleshow/7370917.cms,
2012-02-27,"Sesa-Sterlite merger will be beneficial in the long run: KR Choksey, KR Choksey Securities",https://economictimes.indiatimes.com/opinion/interviews/sesa-sterlite-merger-will-be-beneficial-in-the-long-run-kr-choksey-kr-choksey-securities/articleshow/12055814.cms,
2014-03-28,Prasun Kumar Mukherjee quits Sesa Sterlite,https://economictimes.indiatimes.com/markets/stocks/announcements/prasun-kumar-mukherjee-quits-sesa-sterlite/articleshow/32854326.cms,
2014-08-08,Sesa Sterlite conducting feasibility to set up steel plant in Karnataka,https://economictimes.indiatimes.com/industry/indl-goods/svs/steel/sesa-sterlite-conducting-feasibility-to-set-up-steel-plant-in-karnataka/articleshow/39887143.cms,
2011-09-21,Sterlite Technologies gets Rs 114 crore order from BSNL,https://economictimes.indiatimes.com/news/news-by-industry/telecom/sterlite-technologies-gets-rs-114-crore-order-from-bsnl/articleshow/10063094.cms,
2012-03-12,"Chart Check from GEPL Capital for Monday, March 12: Sterlite Industries, L&T",https://economictimes.indiatimes.com/markets/stocks/views/recommendations/chart-check-from-gepl-capital-for-monday-march-12-sterlite-industries-lt/articleshow/12229012.cms,
2013-07-25,Sterlite Q1 net down 22% to Rs 934cr on copper smelter closure,https://economictimes.indiatimes.com/markets/stocks/earnings/sterlite-q1-net-down-22-to-rs-934cr-on-copper-smelter-closure/articleshow/21340656.cms,
2012-07-06,"Stocks in focus: Kingfisher, Jindal Steel, Pantaloon, Sterlite",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/stocks-in-focus-kingfisher-jindal-steel-pantaloon-sterlite/articleshow/14713440.cms,
2016-01-04,"On-ground activity in power sector picking up pace: Anand Agarwal, Sterlite Tech",https://economictimes.indiatimes.com/news/india-unlimited/24x7-power/on-ground-activity-in-power-sector-picking-up-pace-anand-agarwal-sterlite-tech/articleshow/50435874.cms,
2014-04-21,Sesa Sterlite will benefit with SC judgement: Sudip Bandyopadhyay,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/sesa-sterlite-will-benefit-with-sc-judgement-sudip-bandyopadhyay/articleshow/34045324.cms,
2012-09-13,Buy Sterlite Technologies with a target of 33: Sandeep Wagle,https://economictimes.indiatimes.com/markets/stocks/views/recommendations/buy-sterlite-technologies-with-a-target-of-33-sandeep-wagle/articleshow/16377821.cms,
2014-12-04,Russia awards Sesa Sterlite for energy efficiency projects,https://economictimes.indiatimes.com/industry/energy/power/russia-awards-sesa-sterlite-for-energy-efficiency-projects/articleshow/45372086.cms,
2016-07-26,"Growth in telecom business driven by data growth, smart cities showing traction: Anand Agarwal, Sterlite Technologies",https://economictimes.indiatimes.com/markets/expert-view/growth-in-telecom-business-driven-by-data-growth-smart-cities-showing-traction-anand-agarwal-sterlite-technologies/articleshow/53394206.cms,
2011-11-30,"Bullish on PFC, Sterlite and Escorts: Shashank Khade, Kotak Securities",https://economictimes.indiatimes.com/markets/stocks/views/recommendations/bullish-on-pfc-sterlite-and-escorts-shashank-khade-kotak-securities/articleshow/10929919.cms,
2012-04-09,Supreme Court to expedite hearing of Orissa's plea on Vedanta group's firm Sterlite,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods-/-svs/metals-mining/supreme-court-to-expedite-hearing-of-orissas-plea-on-vedanta-groups-firm-sterlite/articleshow/12600578.cms,
2014-01-28,"Sesa Sterlite reports Rs 1,868.29 crore net profit in Q3",https://economictimes.indiatimes.com/news/news-by-company/earnings/earnings-news/sesa-sterlite-reports-rs-186829-crore-net-profit-in-q3/articleshow/29511016.cms,
2016-10-05," Buy  Sterlite Technologies,  target Rs  135  :   Avinnash Gorakssakar  ",https://economictimes.indiatimes.com/markets/stocks/recos/-buy-sterlite-technologies-target-rs-135-avinnash-gorakssakar/articleshow/54696764.cms,
2014-01-31,Sesa Sterlite shares see marginal gain,https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/sesa-sterlite-shares-see-marginal-gain/articleshow/29671152.cms,
2013-03-31,Sterlite employees petition TN Govt for reopening plant,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/sterlite-employees-petition-tn-govt-for-reopening-plant/articleshow/19304122.cms,
2014-02-20,"United Telecom pips rivals ITI, Tejas, Sterlite, L&T with Rs 998 crore bid for BBNL contract",https://economictimes.indiatimes.com/industry/telecom/united-telecom-pips-rivals-iti-tejas-sterlite-lt-with-rs-998-crore-bid-for-bbnl-contract/articleshow/30699749.cms,
2014-09-02,Sesa Sterlite Board to meet on September 5,https://economictimes.indiatimes.com/industry/indl-goods/svs/steel/sesa-sterlite-board-to-meet-on-september-5/articleshow/41541397.cms,
2012-06-02,Templeton opposes Vedanta Resources' plan to merge Sesa Goa-Sterlite Industries,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/templeton-opposes-vedanta-resources-plan-to-merge-sesa-goa-sterlite-industries/articleshow/13713026.cms,
2012-02-22,"Sterlite, Sesa Goa shares plunge amid merger speculations",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/sterlite-sesa-goa-shares-plunge-amid-merger-speculations/articleshow/11993646.cms,
2013-02-05,"Morgan Stanley adds HPCL, Sterlite to Focus List",https://economictimes.indiatimes.com/markets/stocks/stocks-in-news/morgan-stanley-adds-hpcl-sterlite-to-focus-list/articleshow/18348333.cms,
2014-12-21,Sesa Sterlite recycled 44 MCM of water in FY'14,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/sesa-sterlite-recycled-44-mcm-of-water-in-fy14/articleshow/45593880.cms,
2014-07-15,Sesa Sterlite slips over 2% as government challenges merger,https://economictimes.indiatimes.com/markets/stocks/news/sesa-sterlite-slips-over-2-as-government-challenges-merger/articleshow/38415605.cms,
2017-01-04,Sterlite Power achieves financial closure for transmission project,https://economictimes.indiatimes.com/industry/energy/power/sterlite-power-achieves-financial-closure-for-transmission-project/articleshow/56331836.cms,
2013-05-10,Sterlite Industries' sulphur dioxide emissions within limits: Test report,https://economictimes.indiatimes.com/news/news-by-industry/indl-goods/svs/metals-mining/sterlite-industries-sulphur-dioxide-emissions-within-limits-test-report/articleshow/19993507.cms,
2016-08-08,Sterlite Technologies to create talent pool to fast-track broadband network deployments,https://economictimes.indiatimes.com/industry/telecom/sterlite-technologies-to-create-talent-pool-to-fast-track-broadband-network-deployments/articleshow/53594717.cms,
